Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E.value	LWR	EvoDist	Distances	Depth_m
SI072_100m_contig	k147_253645_1	NapA	1	285	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__Casp-alpha2	0.538540890169646	393	3.7e-94	1	0.3154	0.118,0.1974,0.0	100
SI072_100m_contig	k147_148070_1	NapA	1	416	r__Root; d__Bacteria	0.431302335759148	2186	7.6e-53	1	1.3155	0.2809,1.0346,0.0	100
SI072_100m_contig	k147_341440_1	NapA	1	320	r__Root; d__Bacteria; p__Proteobacteria	1.05600844115874	2276	1.1e-51	1	0.7285	0.3487,0.1054,0.2744	100
SI072_100m_contig	k147_430668_2	NapA	1	860	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0.897879170636491	2435	6.3e-65	1	0.2087	0.0135,0.1952,0.0	100
SI072_100m_contig	k147_554252_2	NapA	1	533	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales	0.871951234985974	173	6e-176	0.7306055891	0.4575	0.0816,0.1144,0.2615	100
SI072_100m_contig	k147_414243_1	NapA	1	303	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868; g__GCA-2726415	0.397496000333948	428	3e-100	1	0.2113	0.1059,0.1054,0.0	100
SI072_100m_contig	k147_432989_1	NapA	1	625	r__Root; d__Bacteria	0.218918934483473	528	2.1e-76	1	0.5768	0.0614,0.1054,0.41	100
SI072_100m_contig	k147_191317_1	NapA	1	401	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	0.89479141299286	2166	1.6e-46	1	0.2915	0.0001,0.2915,0.0	100
SI072_100m_contig	k147_459212_2	NapA	1	286	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.503178469310227	2217	1.9e-29	0.5820149061	0.7996	0.3991,0.4005,0.0	100
SI072_100m_contig	k147_49983_1	NapA	52	674	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.48128317156578	2431	4.5e-24	1	0.4426	0.1194,0.3232,0.0	100
SI072_100m_contig	k147_519492_2	NapA	1	255	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.25247929090979	388	2.4e-76	0.4801126717	0.8133	0.1393,0.6741,0.0	100
SI072_100m_contig	k147_553219_1	NapA	1	779	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	2.38146798721243	505	2.3e-135	1	0.6348	0.029,0.3907,0.215	100
SI072_100m_contig	k147_450740_3	NapA	3	278	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089	0.380027625246856	2227	1.7e-29	1	0.4672	0.3377,0.1296,0.0	100
SI072_100m_contig	k147_22489_9	NapA	1	496	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B; s__MedAcidi-G2B sp012959995	6.73431247320717	152	7.7e-153	1	2e-04	0.0001,0.0001,0.0	100
SI072_100m_contig	k147_202820_2	NapA	1	210	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0.424181778329162	187	8.6e-35	1	0.0669	0.0001,0.0669,0.0	100
SI072_100m_contig	k147_526806_1	NapA	1	230	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.2311423434943	366	2.1e-63	0.3930287784	0.6673	0.0243,0.284,0.359	100
SI072_100m_contig	k147_474904_1	NapA	1	337	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01	0.321401662685623	529	1.1e-49	0.5770269419	0.2676	0.1463,0.1213,0.0	100
SI072_100m_contig	k147_499352_1	NapA	1	292	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__TK06	0.2102873952091	158	1.2e-71	0.7899387977	0.3397	0.0686,0.2711,0.0	100
SI072_100m_contig	k147_151708_2	NapA	27	415	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01	0.536554516740945	529	5.9e-54	0.5454087496	0.2951	0.1516,0.1435,0.0	100
SI072_100m_contig	k147_208135_1	NapA	1	444	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae	0.530465527281301	2164	1.5e-57	0.6924089689	0.3191	0.1086,0.2104,0.0	100
SI072_100m_contig	k147_417297_8	NapA	1	322	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165	0.46836738023845	2279	2.3e-51	1	0.3717	0.2663,0.1054,0.0	100
SI072_100m_contig	k147_519422_1	NapA	1	297	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	7.00201401226044	187	1e-69	1	0.0265	0.0264,0.0001,0.0	100
SI072_100m_contig	k147_201497_1	NapA	1	200	r__Root; d__Bacteria; p__JAAXHH01; c__JAAXHH01; o__JAAXHH01; f__JAAXHH01	0.768961370540739	355	1.2e-52	1	0.4993	0.1575,0.3418,0.0	100
SI072_100m_contig	k147_119954_11	NapA	1	298	r__Root; d__Bacteria; p__Proteobacteria	0.516927208958824	2186	1.1e-39	1	0.9598	0.531,0.4288,0.0	100
SI072_100m_contig	k147_489287_1	NapA	1	465	r__Root	0.310916218371056	2230	5e-55	1	2.2365	0.5728,0.9048,0.7589	100
SI072_100m_contig	k147_442000_1	NapA	1	255	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0.490151909551866	187	6.2e-50	1	0.0757	0.0015,0.0742,0.0	100
SI072_100m_contig	k147_606419_1	NapA	1	232	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01	0.314936686712061	550	2.9e-27	1	0.1738	0.0684,0.1054,0.0	100
SI072_100m_contig	k147_82402_2	NapA	9	539	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.483979626246398	2107	2e-82	1	0.9068	0.2201,0.6867,0.0	100
SI072_100m_contig	k147_228831_1	NapA	12	414	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.505432424717752	2298	1.8e-34	1	0.876	0.2493,0.6267,0.0	100
SI072_100m_contig	k147_334511_8	NapA	1	419	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	2.56263866616181	188	1.1e-111	1	0.1211	0.0744,0.0467,0.0	100
SI072_100m_contig	k147_454138_2	NapA	1	368	r__Root; d__Bacteria; p__SAR324; c__SAR324	1.12712800447627	2183	1.4e-43	1	0.7487	0.6434,0.1054,0.0	100
SI072_100m_contig	k147_188266_1	NapA	1	238	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366; f__UBA8366	0.305712599653549	2191	2.5e-32	1	0.5177	0.4124,0.1054,0.0	100
SI072_100m_contig	k147_610089_1	NapA	1	586	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.368629863151898	91	7.7e-126	1	0.2505	0.1451,0.1054,0.0	100
SI072_100m_contig	k147_70527_2	NapA	1	276	r__Root; d__Bacteria	0.344934821547451	876	1.7e-77	1	0.8415	0.3577,0.142,0.3419	100
SI072_100m_contig	k147_175700_1	NapA	9	269	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	0.291428592148369	2166	3.1e-29	1	0.0735	0.0344,0.0391,0.0	100
SI072_100m_contig	k147_491282_1	NapA	1	269	r__Root; d__Bacteria	0.516581669380643	2230	2.7e-25	1	1.3228	0.4585,0.1054,0.7589	100
SI072_100m_contig	k147_317677_1	NapA	1	383	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	2.51747466878167	2343	3.2e-51	1	0.687	0.1778,0.5092,0.0	100
SI072_100m_contig	k147_518096_3	NapA	1	533	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales	0.530524546587852	174	3.1e-177	1	0.6536	0.0877,0.2084,0.3575	100
SI072_100m_contig	k147_445146_2	NapA	1	426	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654	0.339050168525282	195	6e-124	1	0.5033	0.3083,0.1951,0.0	100
SI072_100m_contig	k147_547123_1	NapA	2	373	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__TCS55	0.247959201302709	2038	3e-44	1	0.2391	0.0001,0.239,0.0	100
SI072_100m_contig	k147_548317_1	NapA	1	377	r__Root; d__Bacteria	1.43483975215906	2173	7.5e-35	1	1.3595	0.3922,0.9673,0.0	100
SI072_100m_contig	k147_447383_2	NapA	1	251	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366; f__UBA8366	0.399870964946661	2191	9.3e-35	1	0.5177	0.4124,0.1054,0.0	100
SI072_100m_contig	k147_135355_2	NapA	13	260	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.635256906530312	91	5.8e-29	1	0.4298	0.1705,0.2594,0.0	100
SI072_100m_contig	k147_200739_1	NapA	1	311	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	1.66996164966808	187	1.8e-73	1	0.132	0.0565,0.0755,0.0	100
SI072_100m_contig	k147_38163_1	NapA	1	480	r__Root; d__Bacteria	0.648508680330162	2001	1.8e-72	1	0.8733	0.3821,0.1204,0.3709	100
SI072_100m_contig	k147_63312_1	NapA	1	377	r__Root; d__Bacteria	1.2043732634703	2173	9.8e-35	1	1.3595	0.3922,0.9673,0.0	100
SI072_100m_contig	k147_228780_2	NapA	1	424	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0.560721511553074	2227	4.1e-50	1	0.6729	0.263,0.4099,0.0	100
SI072_100m_contig	k147_11029_1	NapA	1	298	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.556382726860441	91	5.3e-44	1	0.2505	0.1451,0.1054,0.0	100
SI072_100m_contig	k147_3192_1	NapA	1	271	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.591076177275092	187	1.8e-68	1	0.1851	0.1403,0.0447,0.0	100
SI072_100m_contig	k147_157078_2	NapA	1	242	r__Root	0.341320358068506	2300	6.6e-40	0.8507209994	2.1281	1.2051,0.673,0.2501	100
SI072_100m_contig	k147_398383_1	NapA	1	311	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter	0.316260931993809	368	3.3e-100	0.277521958	0.1935	0.1275,0.066,0.0	100
SI072_100m_contig	k147_191593_1	NapA	1	206	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales	0.327402440555033	442	2.5e-80	0.3419206639	0.5377	0.2744,0.2633,0.0	100
SI072_100m_contig	k147_219938_1	NapA	1	314	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1	0.437142888222553	525	1.4e-42	1	0.5092	0.2735,0.2357,0.0	100
SI072_100m_contig	k147_398510_1	NapA	1	200	r__Root; d__Bacteria	0.337224513771684	1486	2.4e-67	0.2139896434	1.209	0.0142,0.497,0.6978	100
SI072_100m_contig	k147_266611_1	NapA	1	271	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae	0.434472372458036	2166	2e-27	1	0.3732	0.1268,0.2465,0.0	100
SI072_100m_contig	k147_406046_1	NapA	1	294	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales	0.241938116944365	2220	1.5e-27	1	0.5414	0.0001,0.5414,0.0	100
SI072_100m_contig	k147_514869_1	NapA	1	322	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	0.482474831450452	2465	1e-21	0.4601778464	0.2267	0.0001,0.2266,0.0	100
SI072_100m_contig	k147_566324_1	NapA	1	363	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654	0.363855650763755	195	2.2e-101	0.9245861906	0.4438	0.3122,0.1316,0.0	100
SI072_100m_contig	k147_491831_1	NapA	1	231	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.3892923679904	398	8.6e-71	0.2663499031	0.5694	0.013,0.2493,0.3071	100
SI072_100m_contig	k147_76777_1	NapA	1	336	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae	0.376366644834469	442	7.8e-125	1	0.505	0.285,0.2201,0.0	100
SI072_100m_contig	k147_101162_1	NapA	1	278	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Halioglobus	0.242607563864521	724	4e-57	0.5685232368	0.108	0.0001,0.1079,0.0	100
SI072_100m_contig	k147_44936_1	NapA	1	303	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Beggiatoales; f__Beggiatoaceae; g__Beggiatoa	0.519377688977291	845	1.9e-62	0.4405912945	0.111	0.008,0.103,0.0	100
SI072_100m_contig	k147_410312_1	NapA	1	227	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae	0.145355393867105	1998	2.9e-27	1	0.417	0.1626,0.2543,0.0	100
SI072_100m_contig	k147_357651_1	NapA	1	473	r__Root	0.940678906836803	2230	1.3e-66	1	2.2078	0.549,0.8999,0.7589	100
SI072_100m_contig	k147_331419_1	NapA	3	385	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.58818229146224	2430	6.2e-19	0.5860535688	0.1685	0.0196,0.0001,0.1488	100
SI072_100m_contig	k147_56639_1	NapA	1	215	r__Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia	0.261414351760995	122	2.3e-18	0.4680717044	0.9019	0.0757,0.427,0.3992	100
SI072_100m_contig	k147_484725_1	NapA	1	270	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp902558495	0.405918396206657	191	1.5e-75	1	0.0881	0.0337,0.0543,0.0	100
SI072_100m_contig	k147_142337_1	NapA	1	233	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae; g__HIMB100	0.289463101949943	403	7.1e-78	1	0.2959	0.1143,0.1816,0.0	100
SI072_100m_contig	k147_215275_1	NapA	1	213	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.527737893226423	411	2.4e-73	0.3480525234	0.8632	0.0412,0.3696,0.4524	100
SI072_100m_contig	k147_545131_1	NapA	4	467	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Cellvibrionaceae; g__Simiduia	0.456357960232336	723	2.4e-131	0.4269170484	0.178	0.0727,0.1054,0.0	100
SI072_100m_contig	k147_586402_1	NapA	1	304	r__Root; d__Bacteria; p__Proteobacteria	1.56225172224272	2008	7e-35	1	1.088	0.3075,0.6034,0.1771	100
SI072_100m_contig	k147_562478_1	NapA	1	358	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366; f__UBA8366	0.380386767375979	2191	2.3e-51	1	0.5177	0.4124,0.1054,0.0	100
SI072_100m_contig	k147_184136_1	NapA	18	181	r__Root; d__Bacteria; p__SAR324; c__SAR324	0.336002685823236	2228	1.2e-24	0.7128581606	0.8168	0.4474,0.3695,0.0	100
SI072_100m_contig	k147_230345_1	NapA	1	248	r__Root; d__Bacteria; p__Actinobacteriota	0.215297908657997	161	1.5e-63	0.764613435	1.0143	0.0879,0.5365,0.3899	100
SI072_100m_contig	k147_654776_1	NapA	1	208	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	0.337764937671959	194	2.5e-63	1	0.2351	0.1298,0.1054,0.0	100
SI072_100m_contig	k147_597744_1	NapA	1	339	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter	0.547119417623676	368	3.9e-117	1	0.2771	0.0848,0.1923,0.0	100
SI072_100m_contig	k147_518010_1	NapA	1	344	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.446708773059793	501	5.6e-55	0.6759341354	0.6153	0.0432,0.3936,0.1785	100
SI072_100m_contig	k147_431868_1	NapA	30	351	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0.296232360150814	2217	3.2e-46	0.7119096616	0.6303	0.4527,0.1776,0.0	100
SI072_100m_contig	k147_428626_1	NapA	2	210	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CACIIZ01	0.54897013869809	2428	1.7e-06	0.3285021458	0.3168	0.1365,0.1803,0.0	100
SI072_100m_contig	k147_610185_1	NapA	1	229	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__GCA-2730975	0.196346150667647	40	1e-19	1	0.2064	0.0957,0.1107,0.0	100
SI072_100m_contig	k147_595930_1	NapA	1	376	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	3.34832850553445	187	5.7e-103	1	0.1561	0.1219,0.0342,0.0	100
SI072_100m_contig	k147_1830_1	NapA	3	343	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.513167738348215	532	6.3e-41	0.7692889784	0.2828	0.0844,0.0307,0.1677	100
SI072_100m_contig	k147_318172_1	NapA	1	221	r__Root	0.279748842495364	2118	5.9e-19	1	2.4994	0.598,0.7355,1.1659	100
SI072_100m_contig	k147_439592_1	NapA	1	517	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.374332230538066	2438	1.8e-30	1	0.6227	0.1534,0.4693,0.0	100
SI072_100m_contig	k147_510330_1	NapA	1	672	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Actibacterium	0.986916979788163	495	5.6e-93	0.6219267518	0.2703	0.0573,0.2129,0.0	100
SI072_100m_contig	k147_410330_1	NapA	1	293	r__Root; d__Bacteria; p__Proteobacteria	0.431601340151473	2306	7.5e-40	0.9853568845	1.1578	0.184,0.5967,0.3771	100
SI072_100m_contig	k147_387962_1	NapA	1	236	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales	0.28578348624719	91	3.9e-20	1	0.6455	0.2467,0.3988,0.0	100
SI072_100m_contig	k147_251866_1	NapA	1	180	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	2.79459203542275	188	5.1e-44	1	0.1263	0.1262,0.0001,0.0	100
SI072_100m_contig	k147_299613_1	NapA	2	199	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0.254189331988707	2056	1.2e-19	1	0.032	0.0319,0.0001,0.0	100
SI072_100m_contig	k147_103511_1	NapA	1	253	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089	0.31101075051407	2227	4.6e-31	1	0.3525	0.1323,0.2201,0.0	100
SI072_100m_contig	k147_160813_1	NapA	1	284	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae	0.336432906931844	168	2.7e-82	0.7650558678	0.3786	0.2396,0.139,0.0	100
SI072_100m_contig	k147_42480_1	NapA	1	220	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	1.0045526616879	187	6.4e-51	1	0.2022	0.1587,0.0435,0.0	100
SI072_100m_contig	k147_620469_1	NapA	1	503	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia	0.455560459685055	2451	1.3e-36	0.8329074835	0.899	0.2028,0.6962,0.0	100
SI072_100m_contig	k147_409716_1	NapA	1	202	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	0.581421575468421	191	5.2e-50	1	0.1077	0.0143,0.0934,0.0	100
SI072_100m_contig	k147_141856_1	NapA	1	263	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	2.30800047448301	187	1e-58	1	0.186	0.1427,0.0433,0.0	100
SI072_100m_contig	k147_556005_1	NapA	7	199	r__Root; d__Bacteria; p__Proteobacteria	0.295071449550224	2008	2.9e-24	1	1.0723	0.2656,0.6296,0.1771	100
SI072_100m_contig	k147_155846_1	NapA	1	324	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.275004700323494	2186	1.1e-42	1	0.8721	0.1228,0.7493,0.0	100
SI072_100m_contig	k147_479780_1	NapA	2	190	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__UBA1611; g__GCA-2722105	0.354973172391246	131	9.7e-19	0.93176811	0.0692	0.0341,0.0351,0.0	100
SI072_100m_contig	k147_115257_1	NapA	1	175	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	4.8014347437016	188	4.6e-39	1	0.2044	0.1629,0.0415,0.0	100
SI072_100m_contig	k147_325192_1	NapA	1	180	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01; s__JABHGV01 sp018671895	0.249795936127173	396	2.8e-57	1	0.0684	0.0001,0.0684,0.0	100
SI072_100m_contig	k147_35120_1	NapA	5	539	r__Root	3.55438800780957	2230	2.1e-67	1	1.8407	0.4061,0.6757,0.7589	100
SI072_100m_contig	k147_428140_1	NapA	1	336	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.351275535178838	498	1.6e-53	1	0.5872	0.08,0.5072,0.0	100
SI072_100m_contig	k147_650938_1	NapA	1	319	r__Root; d__Bacteria; p__Proteobacteria	0.351275535178838	2186	3.2e-59	1	0.992	0.1946,0.7974,0.0	100
SI072_100m_contig	k147_453338_1	NapA	2	278	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales	0.438201345579024	2451	7e-11	1	0.608	0.1852,0.4228,0.0	100
SI072_100m_contig	k147_25414_1	NapA	1	210	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	0.64233240718416	187	1.6e-51	1	0.0871	0.0561,0.0309,0.0	100
SI072_100m_contig	k147_153974_142	NapA	1	245	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B; s__MedAcidi-G2B sp012959995	6.19369023627326	272	3.5e-38	1	2e-04	0.0001,0.0001,0.0	100
SI072_100m_contig	k147_99959_1	NapA	1	383	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae	0.374204747657874	1998	6e-53	1	0.4053	0.1497,0.2556,0.0	100
SI072_100m_contig	k147_218490_1	NapA	1	249	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.270863063270429	2186	2.3e-36	1	0.908	0.5289,0.3791,0.0	100
SI072_100m_contig	k147_352998_1	NapA	3	175	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.284177961043554	2381	1.6e-14	1	0.3523	0.2469,0.1054,0.0	100
SI072_100m_contig	k147_402239_1	NapA	1	251	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.671761979624869	187	6.7e-63	1	0.1317	0.0654,0.0663,0.0	100
SI072_100m_contig	k147_64316_1	NapA	1	602	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12	0.471006069704582	2462	1.9e-69	1	0.486	0.2309,0.2551,0.0	100
SI072_100m_contig	k147_589755_1	NapA	1	238	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9926	0.42507291651893	206	6.1e-65	1	0.0582	0.022,0.0362,0.0	100
SI072_100m_contig	k147_568009_1	NapA	1	249	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae	0.214433258422423	1998	2.1e-39	1	0.407	0.1496,0.2574,0.0	100
SI072_100m_contig	k147_126464_1	NapA	1	271	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0.247959201302709	2223	2.4e-38	1	0.3151	0.2098,0.1054,0.0	100
SI072_100m_contig	k147_382277_1	NapA	1	185	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654	0.303805868262778	195	2.5e-49	1	0.4705	0.2398,0.2306,0.0	100
SI072_100m_contig	k147_618227_1	NapA	2	199	r__Root	0.310675850208419	2183	2.2e-22	1	1.4411	0.831,0.6101,0.0	100
SI072_100m_contig	k147_152224_1	NapA	1	193	r__Root	0.291212878904736	2348	8.6e-28	1	1.6567	0.8378,0.6193,0.1996	100
SI072_100m_contig	k147_102946_1	NapA	1	230	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	3.12787954802721	187	3.8e-49	1	0.1005	0.0001,0.1004,0.0	100
